Count,Name,Edition Code,Scryfall ID
1,Containment Priest,UMA,7bece9c5-1a2f-44e1-b7f4-9498da558bc8
1,Crystal Ball,,56dc98fb-a956-46f7-aca2-97929b4236ee
1,Dread Return,TSP,d7e304fc-0ace-459e-8d2f-376f1899639c
1,"Etrata, the Silencer",GRN,fa36b142-e67e-49da-9080-c5994e275266
2,Fountain of Renewal,M19,26894980-8961-4479-85dd-5f01c899718b
1,Immersturm Predator,KHM,3d222d66-137b-4707-b28a-a23549b1ee35
1,Island,SLD,cff1e8ef-4856-46c0-a72c-83a8b4d34238
1,Kaya's Wrath,,5ed140c1-752b-4539-88f2-1fa354049b17
1,Kaya's Wrath,RNA,5ed140c1-752b-4539-88f2-1fa354049b17
2,"Lukka, Coppercoat Outcast",IKO,2a8f74c3-c552-4331-a47c-e8155841bb27
1,Seraph of the Scales,RNA,d602e9e6-31ed-4d17-b39c-457b3b182943
1,Soul Foundry,,11b4983a-2a95-4322-a315-27b4bd430d39
1,Terminus,C18,c726193f-e7bf-45b0-8eb5-2e9f62f5e7b0
1,Thousand-Year Storm,GRN,270a0863-7d07-43f0-925d-a8ce0383a1cb
1,Backdraft Hellkite,C19,2af9027d-c1d2-49b6-b303-04e37d38e010
2,Chaos Warp,C18,80cb5b8e-e410-42e0-813e-c54903130cf5
1,Clifftop Retreat,DOM,e0b52b9c-7278-46b4-9f3c-3a7fc0c7e526
1,Despark,C20,4a8bb7d9-14d3-41e3-8721-4a9036468dfc
1,Esper Charm,,a3d70a07-8d91-462c-aa96-901cc9a81531
1,Frantic Search,,a1c71f3e-16be-492a-8a3e-5911867270bd
1,Hunter's Insight,,e4044a9f-43bd-4c32-9d53-29a27ad9be80
1,Kadena's Silencer,,cfe101fc-0c3d-461b-8c46-bb1bef97e739
1,Marble Diamond,MI,4731eb16-3088-4d4d-80a4-7e39d00c1a87
1,Marble Diamond,7E,a90b2450-c814-47ee-8e85-d16e64d08af8
1,Perpetual Timepiece,KLD,bbc87a27-93d9-4ce0-a022-0309242c1e89
8,Plains,GK2,9af8111d-cdfa-40c3-8a85-ae2890032bfd
1,Plaza of Harmony,RNA,07f2ae00-206d-4984-84eb-d10ab75d3791
1,Ravnica at War,WAR,e0f83824-43c6-4101-88fd-9109958b23e2
1,Smothering Abomination,BFZ,cd81d0de-01a3-4f28-8a2b-c2e6f36a03c4
1,Sunblast Angel,C20,b879f5fa-7e1f-444a-bc28-dc9f6313842c
1,"Tishana, Voice of Thunder",XLN,19c5cfbe-3972-4d2e-a37f-e96cca33bb33
1,Vorapede,,1348aa65-85e7-4ac7-bcdb-a83f2c3aa1a6
1,"Vraska, Swarm's Eminence",WAR,59ee2974-07e9-4506-903c-457cb7327dd8
1,Wakening Sun's Avatar,XLN,7434abe4-87eb-4709-a26d-4e23154b4d31
1,"Zanarkand, Ancient Metropolis // Lasting Fayth",fin,881e4c00-3b9a-47a1-bf66-1badda994c88
1,Ashen Rider,THS,602e43b1-1b1c-4eb1-be0a-61b673646c6f
1,Bedevil,RNA,81e2b96b-ecf2-4dd9-bc9d-3c46ee8c59e6
1,Blood on the Snow,KHM,5dd7d506-2f02-47a2-8786-fdccbb60f28c
1,"Bruna, Light of Alabaster",C18,58c56bad-68ed-4328-a7ea-c528b58dc2fd
2,Chain Reaction,,614b9df9-c959-4bdb-91c0-75ae60b724e4
2,Fell Specter,M19,e8cb52a4-5fec-41a0-8030-503a61e3d33e
1,Golgari Guildgate,GRN,86706d8e-de08-4778-94ba-ae75ed522472
1,Jaya Ballard,,fa25fedc-6038-48c8-b42a-817ac186492e
1,"Kykar, Wind's Fury",M20,594cb7dc-ea88-4909-ab40-1d40fecc9817
1,Nesting Dragon,C18,8b027eb1-9010-4700-a941-fa024a688d3e
1,Shivan Reef,C20,983d129b-809b-436e-bb66-3c7028709e50
13,Swamp,RNA,308809ad-c150-49b1-83e3-b78494156d7a
1,Tezzeret's Gambit,STA,05e5dbfd-84cf-4fe1-850f-3d2965ed3120
1,The Prismatic Piper,CMR,b6a221ac-2022-49b6-929e-91db38929a9f
1,Viscera Seer,M11,6179f847-e334-4f7f-9a4e-0013942a394f
2,Azorius Signet,,d91a527d-51f1-4fb1-9016-fc923fd43a6a
1,Blossoming Defense,KLD,5c026c39-b09c-408a-844f-fb5eb785862a
1,Cunning Nightbonder,IKO,adb202e7-f9a4-4785-840d-18aa6aa663b4
1,Epic Experiment,,42f0b68a-de4b-4c0c-98ac-a812017f88a7
1,Ever-Watching Threshold,,1fb0d8fa-48d0-4143-b8c4-d3b01a0bd7cc
1,"Extus, Oriq Overlord // Awaken the Blood Avatar",STX,ba09360a-067e-48a5-bdc5-a19fd066a785
2,"Ghen, Arcanum Weaver",CMR,804a7bac-0425-4cab-817a-5cb3686ef5bb
1,Hooded Hydra,,9d7e651f-4187-44c5-99bf-34042d6dd9a2
1,Ichor Wellspring,,2d1ea522-a0f6-45a8-8985-6fcca95d60cc
1,"Imoti, Celebrant of Bounty",CMR,77d6f813-a1ff-49fe-9678-e0fcd12dea48
1,"Katilda, Dawnhart Prime",MID,3ef98a2c-4b48-45e3-bbcb-9fd338f5a05a
1,Murderous Rider // Swift End,ELD,49c98e70-e8fe-4fea-b1d0-e7560780fda9
1,Old Rutstein,VOW,90930e16-4a77-4ce6-bab4-e099184d1b54
1,Ral Zarek,C19,5639a7a6-8155-44b6-b22f-4596581002c3
1,Sepulchral Primordial,GTC,eb0865cd-d9b4-43ea-87d2-ad5c65fc0459
1,Terastodon,,e66d2f62-8a4a-4e8d-93e1-5dc802684106
1,"Zaffai, Thunder Conductor",C21,ea1ab937-8647-4c83-99d5-6a40dffa4c9b
2,"Ajani, the Greathearted",WAR,6cc78151-8cb0-4521-9674-fb0c67e24a17
1,Cairn Wanderer,LRW,b870a7aa-0836-4e3e-8be9-3299bdaded81
1,"Chandra, Flamecaller",C20,a83ca3a1-82a9-4f47-b0b8-21687afd705b
5,Contentious Plan,WAR,8e30deb6-9e1f-4545-ae30-c30ba6c7b3a0
1,Elsha of the Infinite,C19,3b977c0b-07a1-4d16-9fdd-fc0563e0b68e
1,Evil Twin,BBD,7b1969ce-3bf1-4beb-bbf8-22edfda8e3f8
1,Frantic Search,UMA,b8a6d5a5-ea8a-4d13-a8a6-11587f1bde44
1,Frilled Mystic,RNA,50595d02-edad-48a6-b10c-6fa859cc88bb
1,Gemrazer,IKO,d75546a5-81fd-41c1-a081-d8980f6bd60a
1,"Jadzi, Oracle of Arcavios // Journey to the Oracle",STX,d7148d24-373e-4485-860b-c3429c2337f2
1,"Kaheera, the Orphanguard",IKO,d4ebed0b-8060-4a7b-a060-5cfcd2172b16
1,Kazuul's Fury // Kazuul's Cliffs,ZNR,75240bbc-adc7-48ff-9523-c79776d710d3
2,Leadership Vacuum,C19,4fa953a9-171c-4532-a352-40ce27eed3c4
1,Lightning Helix,STA,227ac87a-7196-40d0-ab00-98ebafcca09a
1,Mask of Memory,MRD,512f8021-aaf3-4b1c-b08c-fe667ce2d8e1
1,Merciless Eviction,GTC,d9876a4c-714b-47e5-9589-148a623af96a
1,"Odric, Lunarch Marshal",CMR,17b429bd-d7da-45f5-988b-7eed0d3efeaa
5,Orzhov Signet,,f9298a1d-5b41-46d8-929c-b6980d1e6eb7
1,Orzhov Signet,GPT,f9298a1d-5b41-46d8-929c-b6980d1e6eb7
2,Pendant of Prosperity,,a0a34d52-cbab-4d81-8e10-2597a2e25696
1,Profane Command,,752bf7fd-c49e-42fa-bbdd-8ca5d4c89b2b
1,"Radha, Heart of Keld",M21,2bbd37b1-49cb-4295-9a1f-fb85368a8f12
1,Rest in Peace,ACR,98040e14-8182-4a94-9322-bbd967dc4dfe
1,Sinew Sliver,PLC,6cd2ed50-cd9a-45d9-a59a-6279be1ab308
1,Single Combat,WAR,ce0e7c6a-e628-4327-a16f-2062c5a662df
1,Tragic Arrogance,C21,215f75ff-bcbb-45db-8393-9bce650998c2
1,"Vadrok, Apex of Thunder",IKO,ed7b0256-d342-4523-9516-6a007bf51825
1,Winged Sliver,TE,03aa58b4-dbc2-414e-aa7a-f09360d59b3c
1,Wood Elves,C15,5edc7881-f947-4870-a3ac-c013d0f275f3
2,Dreadhorde Arcanist,WAR,fd97b3cf-924e-4f77-bb82-0bf19592389f
1,Elixir of Immortality,,3d19d950-9e63-4b15-8531-f4b16f5b82fa
1,"Eruth, Tormented Prophet",VOW,b2481acb-9738-4069-b772-99fdbacc3857
1,General's Enforcer,IKO,f6a45d0e-582a-4ec1-b83b-71b6a0ff6249
1,Inspiring Call,CM2,1cd3e09b-0eec-4f1e-b260-d4dc845dcf22
13,Island,RNA,197f5bd0-5ab3-4bf4-b20e-1389c0e9527a
2,"Killian, Ink Duelist",STX,23ef4f09-2aa1-4a03-b2e2-66d1522f1e46
1,Lavalanche,,749981d6-78e7-4f53-80a8-f211e61bd532
1,Mind Flayer,AFR,5cc1142e-ccf6-42bb-9d56-d74344ce8f97
1,"Nymris, Oona's Trickster",CMR,53f46923-2ffe-4bf8-8f19-ed3b60665426
1,"Odric, Lunarch Marshal",C20,78f86da3-6caa-4507-882f-3d0476b79bc9
1,"Odric, Lunarch Marshal",PLIST,cd9ae6f9-468e-4fb1-85da-0a29dc8ceb79
1,Overwhelmed Apprentice,ELD,8659092e-4fe8-42be-ab03-efc99ed37436
1,Reveillark,UMA,4bcf9b52-d249-41e7-8ed1-ba9acc816f30
2,Souvenir Snatcher,C20,f7845c68-ab08-4fb3-a1af-167ba6c8b82a
1,Ancient Stone Idol,C18,d3975f5c-5dcd-40b8-9311-01a173c40381
1,Aphetto Runecaster,SCG,7c5de028-91ce-48d8-8557-ae12542adea2
1,Azorius Charm,GK2,a0653bda-a9de-4d4d-ab95-21458b31c652
1,"Belbe, Corrupted Observer",CMR,ee6c3f6e-3c46-47b2-abcc-8aeb2f12d2fa
1,Call to the Netherworld,,fa7322e2-dbea-46e1-ba29-a86a13e5d33e
1,Channel,STA,0e07a16f-d836-40f9-85e3-a78582a97109
1,Dulcet Sirens,C14,045e15fd-6e2b-40a9-89ba-2f4c9e445416
1,Enigma Sphinx,,7fcfe9da-4c82-4476-8e83-24297fe5c176
1,Goblin Charbelcher,DDT,240344ff-404d-4894-a6e9-4401cd68cf50
1,Golgari Signet,GK1,c7cf673b-efa4-4a61-8f6f-d884fbe2d2cb
1,Guildmages' Forum,GRN,cba12bda-d460-4206-8469-4357c967b9b8
1,Hooded Blightfang,M21,ac38a51f-9a3b-451c-b72d-6d4e0b296fbd
1,Keeper of the Accord,CMR,37eec618-2c3d-423b-bbb7-72ef7deb38fc
1,Martial Coup,,4201385f-6f74-4e3d-aafb-0eff82cb24c1
1,"Octavia, Living Thesis",C21,eb5e63cc-eb4f-40c6-b298-99cb8fe8585f
1,Plaxcaster Frogling,,64bb1946-8057-4a31-9de7-4bd1a9845165
1,Quasiduplicate,GRN,f069646c-fae2-40bd-92bc-35459a84d847
3,Regrowth,MH1,d771fc5d-b9a1-4637-8241-3f54616b64af
1,"Roalesk, Apex Hybrid",WAR,de14b4fd-fb4e-4986-9123-69ae68b5050a
1,Sage of the Beyond,KHC,1f5497d0-0765-4619-a218-b6a8709810cb
1,"Sai, Master Thopterist",M19,19316cbb-d1af-4ab7-b588-78637503e986
1,Serra Avatar,,10387b49-4978-4bb9-9139-2ddab3e184ea
1,Terminate,C20,1a2ba191-f11c-47d3-8459-34b0e0e56fd9
1,"Teysa, Envoy of Ghosts",C21,abb21cf7-c5e6-4be5-8da5-9d29e95e2208
1,Thelonite Hermit,,be95b6b0-ff20-405f-81ae-87f5cce45fb2
2,"Arlinn, Voice of the Pack",SLD,b792a7e8-1afd-4fe9-9a20-4131954f1983
1,Bonecrusher Giant // Stomp,ELD,ff984a4c-1818-4f8f-a9d7-fce57e77937d
1,Bred for the Hunt,CM2,d11dffef-98c8-400d-98a2-d4fa506f18c7
1,Deathmist Raptor,,74c40df1-3f63-49e7-a869-1ce14f94a753
1,Dismantling Wave,C20,9db4c1ec-ddd6-4443-8d93-8628e67aa6bb
1,"Esix, Fractal Bloom",C21,9c381bc2-d26e-4d7e-9a0b-a8f7d2d802be
2,Glacial Fortress,XLN,cef133d9-26d2-4a1e-8d6a-829f1067c169
1,Growing Ranks,C19,6ea45414-4047-4921-b77d-dfcba2fe7694
1,Ichor Wellspring,2XM,6ce84c30-5d59-4f0d-af44-96b993f3902f
1,Increasing Vengeance,C19,2a362d78-76a1-4dbc-80cc-0360e98ba280
2,Mimic Vat,,5eb1ee9b-16a6-4d2a-89bb-c9f28953d3c5
1,Mistcaller,M19,a35c1bd0-3d1a-4e46-b74d-11db6867e0d7
1,"Naban, Dean of Iteration",DOM,88f41175-880f-491e-96c3-bf52f3c0db5d
1,Necrotic Sliver,PLC,44e18843-06b4-480c-9291-c502542f72b1
1,Reality Scramble,,19a40023-f7ac-4db7-9cc1-c8b113d5c5b8
1,Risen Reef,,82389aaa-9f32-4169-a71c-1aea5af9e935
2,Risen Reef,M20,82389aaa-9f32-4169-a71c-1aea5af9e935
1,Risk Factor,GRN,4eda89d9-9bd1-4a55-ac02-f9a0625d8e5b
1,Sazh's Chocobo,fin,dda6b4d0-1b60-46b0-b321-b9ffe15afff4
1,"Sengir, the Dark Baron",CMR,4e44b5ff-450b-4345-902e-5721af142cdb
1,Spitting Image,,a3d60c0c-1bc8-4962-9205-4645db7fb26e
1,Steel Leaf Champion,DOM,24d8a688-79d4-49b9-ab0c-c7f5c9b551f4
1,"Tawnos, Urza's Apprentice",C18,a031a6c1-d7d1-4980-ac8e-30440ff4408f
1,Ultima,fin,39504a0e-f63f-4907-afd7-c4492f6b8a3b
1,Windborn Muse,C21,357a838a-80af-42ec-8e33-27beec5ce140
1,Azorius Locket,RNA,13aed078-9e29-48e7-b145-5252362031a0
1,Cast Down,DOM,116ce944-6871-4f51-a889-d9c4a5d7cff2
1,"Chandra, Acolyte of Flame",M20,2cabfcfe-012e-4cab-bba2-24052eac0946
3,Crypt Rats,MH1,96916db2-5121-4ff1-880c-369744f11ecf
1,"Etali, Primal Storm",C21,a9ac0e01-9732-470c-abd1-560386e30f80
2,Ethereal Absolution,RNA,0872d0ff-1060-44cc-9ed0-a6aa496440c8
1,Flickerwisp,EVE,5bb3cb5c-8d66-4f5e-a9a9-917e6045f024
1,Frostboil Snarl,STX,c22ba565-da08-4957-93bb-8d266fe0b0d8
2,Fumble,BBD,64019dd4-b00b-4521-a869-e302f23167da
1,Greed,C21,e149ef68-b3b1-4b7d-a5f4-1656544071f2
1,Heartless Act,IKO,e4e6794a-feeb-4fc8-a2ee-38c75c18aaae
1,Inquisition of Kozilek,STA,d47df2c2-437d-4b8e-82cc-1707e3efd5b5
1,Magus of the Disk,,febbea40-74c7-431f-a88f-c15d4fdda89d
1,Marit Lage's Slumber,MH1,4f5d2a6e-22cd-4493-9e58-e9c2aa3a31ab
1,Mimic Vat,C18,d10802a6-f6dc-4b05-9c07-00a71891c608
2,Ob Nixilis Reignited,,53b2d6e9-2a43-4ebe-9ae8-944375b46cce
1,Restoration Angel,IMA,3b5233ff-03bc-4053-9b49-c4185c2de38d
1,Sanctum of Calm Waters,M21,80b2fb65-5868-4cab-b45d-e103558ce7dc
1,Savior of Ollenbock,VOW,15a2d232-484c-4ec2-814b-e1018277a1ff
1,Scavenger Grounds,,6cd91eeb-7abf-4538-91dc-47c736dfc237
1,"Snapdax, Apex of the Hunt",IKO,51fdeeb7-9868-4fc2-9c53-806244cd5488
1,Spirit Bonds,M15,aa2a3aaa-e78a-48cc-b7d3-7f65e467054c
1,Splendor Mare,IKO,535ccc75-b24e-4071-b6a0-fc5267a454e3
1,"Valentin, Dean of the Vein // Lisette, Dean of the Root",STX,65008352-bc7e-40b2-a832-b46813e5dc4c
1,Ancient Craving,,57710f0d-267d-4351-8662-156688df1f65
1,Angel of Vitality,M20,e2f39777-b80a-4618-9310-a9e5b91bb2a2
2,Battlefield Forge,,642584bb-7586-4796-9b94-f01ec5bd9e9f
1,"Brudiclad, Telchor Engineer",C18,c8f6fd4d-7761-482c-a641-97eab1553e6a
1,Captain Vargus Wrath,CMR,0f7502db-947b-49ca-968c-58ee83bd19b3
1,Damnable Pact,,f65bcf62-48c3-4e4d-b129-8e03b3635326
1,Ethereal Valkyrie,KHC,552912bf-4085-49ad-902f-5c41540df97a
1,Fathom Mage,GK2,60170cd6-a89a-4d3f-a707-8e2f326023cc
1,Forest,ZNR,184a9654-ce17-4378-b52b-fb6efbbf042f
1,"Jerren, Corrupted Bishop // Ormendahl, the Corrupter",MID,d2910638-c932-40cc-8f09-526d7c1fb938
1,Krile Baldesion,fic,170dcae0-3cf4-4f96-80a7-d70a5c15193c
3,Llanowar Wastes,,10716909-1254-4b2b-997e-23a18994a98d
1,Oath of Kaya,WAR,faba010d-5b1b-4562-91d6-ec55303c4dcd
1,Patient Rebuilding,M19,2256e07f-a35a-4393-9744-045564d5770b
1,Peregrine Drake,BBD,fbe5d85f-bfd3-49e1-a943-ed1ade6bb2a2
1,Predator Ooze,,333b3cca-ebbf-4ceb-a6a5-3d49cb2e143a
1,Rakshasa Debaser,CMR,e31fd23d-e6b2-412b-b2ff-c99812365001
3,Rotwidow Pack,MH1,2cda35eb-ae42-43be-9015-3c468c7ebede
1,Shivan Reef,,a338107b-0960-4496-a9a5-f7b672e7c043
1,Shriekmaw,,ea19eb5e-0d70-42e6-bda2-b13757e08ca6
1,Sphinx of the Revelation,M3C,cde649e6-1582-4f77-8cff-dcc477140d67
2,Sun Titan,,e135d544-2a3e-4b22-ae4d-6c2203769e2a
8,Temple of the False God,,d7036f51-10a6-4036-8650-9bc12d2a55cb
1,Thespian's Stage,C19,954c7792-c147-401d-bbe5-f1773ae3b301
1,Thrill of Possibility,STA,05123ba5-7e35-4d3f-8354-e784ce8f1b98
1,Verdant Sun's Avatar,,9dbb5b6a-dc74-4e3e-9de1-5b379abdf2b4
2,Yavimaya Coast,C20,35cd7440-247c-4878-9a0d-9b9bc1feb847
1,Benalish Marshal,DOM,6dd1a7fc-5dbd-4ed2-9b02-9fd5c55bb629
1,"Blim, Comedic Genius",CMR,7954777c-34c1-43c2-83e2-db2dbb82329c
1,Boneyard Lurker,IKO,2e0232c0-0867-4217-8e5d-b3454c0c8dab
1,Brass's Bounty,C21,571797ef-1e44-4b1c-9c88-3d4c60358175
1,Castle Embereth,ELD,8bb8512e-6913-4be6-8828-24cfcbec042e
1,Curious Herd,,5a20acbc-6ca8-4b0c-ab7e-4bb8d429336b
1,Curious Herd,C20,5a20acbc-6ca8-4b0c-ab7e-4bb8d429336b
1,Descend upon the Sinful,,c9ff2cbf-a1dc-4cc5-9a5d-8439899d4e87
1,Eater of Virtue,NEO,87a86f45-ba70-48b4-a2e9-8269ec22b991
1,Elvish Clancaller,M19,4da3b0bc-84da-4b85-992b-d0700c97157c
1,"Gideon, Champion of Justice",C21,cf6d8ac0-4dd2-4a34-bb12-7cfede95e14b
1,Graveyard Trespasser // Graveyard Glutton,MID,41932ef6-0f64-40c1-946c-679976326e2d
1,Gutterbones,RNA,6a1c710b-bd67-4174-ab02-6ae98a7575ac
2,Halimar Depths,,c5651e5e-2314-4e3d-a2c8-2579239314e1
3,Izzet Signet,C21,a3407b0e-4c4d-4a1c-a5eb-2723ab576e1b
1,Lazotep Plating,WAR,f03b5405-6016-405b-a504-a454731b9276
2,Loyal Guardian,C18,1fc62139-cbb3-43e2-852e-9242a8a53153
1,"Maja, Bretagard Protector",KHM,cc3707f1-ed9d-412e-a7be-b6d8b554bd6c
1,Midnight Clock,ELD,0f7f1148-7b1b-4969-a2f8-428de1e2e8ff
2,Mirror Shield,THB,e7624e84-93ce-4983-8624-ebc934cab67f
1,Moonlight Bargain,,7957c37f-96da-4b7e-9581-afdf73a85edd
1,Netherborn Altar,C20,541151af-f1a3-494f-858e-2c3fe447e036
1,Rampage of the Clans,RNA,28ebab7d-d03d-4473-aa9b-485aebb66433
1,Regna's Sanction,BBD,3ea0c6c5-f782-40bf-a0c9-ee7e97963146
1,Solemn Simulacrum,PLIST,1b6772e4-4ff9-4090-a8dc-df9e8f568fc0
22,Swamp,M21,30b3d647-3546-4ade-b395-f2370750a7a6
1,The First Iroan Games,THB,4b05ada5-8e5f-4158-bd28-e6c24e4a2299
1,Thieving Amalgam,,c6225b97-396f-4969-954c-f2885da70c1b
1,Trostani Discordant,GRN,fa1190a4-3d7e-4500-991f-e36ec3d1d9dc
1,Vesuvan Shapeshifter,,458031cc-238d-45f0-9a81-b52e82286e0f
1,Vizier of Tumbling Sands,C20,b1514f3d-7444-4c6c-8f7c-bf3565603429
1,Wayfarer's Bauble,5DN,3db8fc1d-69fa-4a88-8f12-11fd614aac01
2,Cleansing Nova,,5be8eed7-c033-42cc-bd21-4512db7af66c
2,Cleansing Nova,M19,5be8eed7-c033-42cc-bd21-4512db7af66c
1,Despark,WAR,32b17dfc-b916-4134-ba77-501cff435e7e
1,Erebos's Intervention,THB,88e35c80-6cfe-49fc-8138-562233ccf987
5,Faerie Seer,MH1,d1fcfeb4-1818-4e08-be4c-27b8a9dc12e6
1,Geometric Nexus,C21,a887ffb8-ed37-4935-aae7-f87f151ff38d
1,Ghost of Ramirez DePietro,CMR,bf4cf323-e645-4db2-82c3-6860ea8aa9a3
1,"Gyruda, Doom of Depths",IKO,97eb1804-6fd8-4917-af36-87fdfce39d3a
1,"Jegantha, the Wellspring",IKO,1d52e527-3835-4350-8c01-0f2d5d623b9c
1,"Juri, Master of the Revue",CMR,89552cac-5567-43f2-a566-be522f24c7b2
1,Keep Safe,IKO,febfa682-76ae-4979-a40c-c1eae1121f3c
1,Leyline of Sanctity,M20,be8b1acf-dd87-42ca-ad19-c27d21066030
1,Magus of the Candelabra,BBD,f50583b8-6953-4094-b420-580d545e827f
1,Majestic Myriarch,,78d47cc7-2849-432e-9bcd-6b97023f1969
1,Mulldrifter,C20,d9fb2f2b-ed82-4461-9013-490e8bca89f8
2,Myr Battlesphere,,b0ae94ed-7314-470b-baba-f2f58bbc894a
2,"Oran-Rief, the Vastwood",,fc3d73d8-47cd-481c-ae13-9d993fd54420
1,"Reidane, God of the Worthy // Valkmira, Protector's Shield",KHM,3606519e-5677-4c21-a34e-be195b6669fa
1,Sakashima's Will,CMR,ca9fd318-ffb2-40d0-b1e0-e951d7735f78
1,Secret Rendezvous,STX,39528cf0-343e-499b-a69f-c5c3c2898c25
1,Simic Ascendancy,RNA,ff824392-fb5c-496c-be2f-6dfa6e04e3a2
2,Skyknight Vanguard,M20,549634d8-1c33-401b-841d-a79ef4374dd1
1,Sun Titan,C19,3ccf318d-5ca5-4e4c-a78a-206a815f9381
1,Thief of Sanity,GRN,307543ca-8e17-433f-9758-4c77da6c0870
1,Track Down,M21,b41b6c8a-bd76-4b69-ae72-4c8acac379b4
1,Venerable Warsinger,STX,91cae78b-75a4-4c0e-92c3-f24379a23271
1,Akroma's Vengeance,C18,106ca190-3109-4d43-b314-0a2cc7c2a3f7
1,Call of the Death-Dweller,IKO,37e34017-0aeb-4a93-9edf-596bf3597a0e
1,Cataclysmic Gearhulk,,7b10947b-c276-41c4-b72c-efcddd94d13b
1,Defiant Strike,STA,447c7d1e-8bf9-4558-9480-6f0423f36b81
1,Eon Frolicker,C20,acaec4bf-69c8-43c1-960f-cb5b5bff660a
1,Find // Finality,GRN,1e4e9e35-6cbc-4997-beff-d1a22d87545e
2,Footfall Crater,IKO,f1b75aac-54e3-4181-bac5-5a142757ec05
1,Hunting Wilds,,4112e0d7-5451-4e3b-8c73-2d2024f45cd8
1,Mountain,ZNR,701aefd4-074a-47b8-88a3-32fb90b09dee
1,Mythos of Illuna,IKO,edf1cdf3-2543-4b91-b6a8-ac0d04a9c045
1,"Nissa, Steward of Elements",C20,8d64871b-6ee5-426b-9828-125cb9c7746d
1,"Numa, Joraga Chieftain",CMR,2f1706a2-7dbe-405f-a435-d9f3a0c06760
1,Opt,M21,323db259-d35e-467d-9a46-4adcb2fc107c
1,Rakdos Carnarium,C19,56a768cc-4a01-4e04-8e84-deddc801f1f7
1,Rakish Heir,C17,6c216b82-2280-4d9b-950c-be546703de6e
1,Revival // Revenge,RNA,50ae0831-f3ba-4535-bfb6-feefbbc15275
1,Road of Return,,e718b21b-46d1-4844-985c-52745657b1ac
1,Saddled Rimestag,MH1,a0e8491f-9c51-41c0-994e-d3f0f5f6a411
1,Selfless Squire,C21,0a6ed4b6-03b4-4e61-99b2-aff00c03b2cc
1,Shadow of the Grave,AKH,9b0205cb-c163-4332-9624-394e1024bf6a
1,Solemn Simulacrum,C20,9cf94894-1dbb-4ef6-a3c2-388b3ee20225
2,Song of Freyalise,DOM,a45b534b-8442-4074-a8d2-f38e83f24868
1,Thopter Assembly,,644ab412-0603-447d-b8ef-dfd79f78e2a5
1,"Valentin, Dean of the Vein // Lisette, Dean of the Root",STX,65008352-bc7e-40b2-a832-b46813e5dc4c
1,"Vanille, Cheerful l'Cie",fin,91226c1a-63a0-494e-bcf0-77c2d6f49213
1,Yavimaya Coast,,0ed6c8b0-f154-4678-89d0-9869864ead8d
1,"Yorion, Sky Nomad",IKO,275426c4-c14e-47d0-a9d4-24da7f6f6911
1,Arasta of the Endless Web,THB,7c38833a-96c5-48b5-8dd8-23f10e798537
1,Archon of Coronation,CMR,9e367c30-3b77-445e-a1fb-78f6c5971826
1,Butcher of Malakir,C15,f760acc6-432c-4a64-8057-fb1e43f190c3
2,Cartographer's Hawk,C20,1b1d26c3-ce06-4d46-87fc-7623edae85b2
1,Castle Vantress,ELD,0a8b9d37-e89c-44ad-bd1b-51cb06ec3e0b
2,Cubwarden,IKO,17398d7f-baf3-4605-aced-21582a81c73a
1,Dig Through Time,C21,cf2a7655-9749-4ff6-b3b3-5a023b74a100
1,Double Vision,M21,754b77b4-4cc4-4e49-a7a4-667401e7e063
1,Empowered Autogenerator,C19,2c9b8d53-97c9-4e3d-a8c6-6abd78db6390
1,"Etali, Primal Storm",C20,504ad2a4-fb3e-46c4-9b7f-f05c80891cd3
3,Gruul Turf,,550b70e0-ebd5-49de-b62c-5224b8bf8e98
1,Into the Story,ELD,c838f08e-7fb6-46e7-83bb-dce8877d6c87
1,"Kaseto, Orochi Archmage",C21,3cae9bae-bcea-4b4b-965f-8b14339e724b
1,Kolaghan's Command,PLIST,6d09be4f-785a-4faf-b03b-ca462cd375ca
2,Legion Warboss,GRN,5e84cb9c-9876-47a4-aea4-78574321bc36
1,Mysterious Egg,IKO,f333b41d-e42c-4b12-be08-742eefb4e401
1,Pillar of Origins,XLN,f888facd-e462-4794-a774-d765d1a1edfd
1,Play of the Game,BBD,85b09595-0d81-4cc0-872f-9a6fb539298b
1,Radiant Performer,C21,e8faedf4-1178-4f5d-8f46-7277dfe1ae2c
2,Rampant Growth,DDS,1c0a6253-aa08-4393-b370-bb3e2496d88c
1,"Reyav, Master Smith",CMR,465c1e86-e828-44a0-802e-1cbba356c524
1,Rule of Law,M20,a1f4e79b-b103-4380-afa0-61a2b1773c9e
1,"Siani, Eye of the Storm",CMR,9e3d31f8-f726-4b81-840b-c8ba2944d711
1,Vanishing Verse,STX,e12573fe-aee3-49db-93e2-d00972cbb3b1
1,Angelic Gift,BBD,27534f38-5c21-4bad-84eb-0145a5ea682e
1,Ayula's Influence,MH1,1b9296ca-39a8-4aad-be92-0a56c704e950
1,Bladegriff Prototype,CMR,b3c9b4fb-cfb6-4e5a-b23a-9aad9f69710e
1,Boneyard Parley,,35989b1e-9bad-4f8d-a559-bf14d1342aa3
1,Chainer's Torment,DOM,f42beafb-2fba-482c-a86a-7d668fa7cb4b
1,Crackling Doom,,f83c7d53-2599-42a9-ae96-a2699c5164cb
1,Cunning Evasion,MH1,300a431c-48a9-4d63-8256-cb6bdaa67b4c
